,Branch_ID,Branch_Name,Region,Customer_ID,Customer_Name,Gender,Age,Credit_Type,Credit_Amount,Interest_Rate,Loan_Term_Months,Start_Date,Payment_Status,Income_Level,Marital_Status,Occupation,Account_Balance,Credit_Score,Region_Code,Risk_Level,region,district,district_population,branch_count,clients_in_district_rows,active_clients_district,need_for_bank_service
6840,169,Xorazm,Navoiy viloyati - Navoiy,54664ab3-abe2-497f-ab1f-7aec124a1974,Julie Preston,ayol,22,Fermerlik,268007812,10.67,36,2021-09-29,To'langan,O'rtacha,Turmush qurgan,Tadbirkor,21893341,761,4,O'rtacha,Qashqadaryo,Yakkabog‘,27717,0,77,3060,0.89
6841,412,Namangan,Namangan viloyati - Pop,e0663d30-bb4d-4ea7-b316-a7051eef53df,Kayla Taylor,ayol,54,Ipoteka,191073665,14.04,48,2023-07-17,Kechikkan,Past,Turmush qurgan,Boshqaruvchi,53424948,654,12,Past,Toshkent shahri,Sergeli,193458,2,98,4762,0.975
6842,249,Jizzax,Andijon viloyati - Shahrixon,a2f4a761-1f25-4344-9b94-3ad43ffbe5f8,Amber Morrison,erkak,58,Ipoteka,17573175,14.43,12,2021-01-21,Jarayonda,O'rtacha,Yolg'iz,Fermer,78916514,741,15,Past,Qoraqalpogʻiston Respublikasi,Chimboy,280515,4,257,13819,0.951
6843,847,Andijon,Qashqadaryo viloyati - Beshkent,0a331163-4829-4164-bd4d-8b83119ec97b,Ann Robinson,erkak,48,Ipoteka,300958771,18.09,24,2020-10-12,Jarayonda,Yuqori,Turmush qurgan,Fermer,83929738,527,5,O'rtacha,Buxoro,Kogon,49512,0,236,4431,0.911
6844,379,Qashqadaryo,Xorazm viloyati - Xiva,6af41719-9c3f-4230-9803-07b1c45bf1e5,Denise Dennis,erkak,53,Fermerlik,432267854,13.74,48,2023-05-30,Jarayonda,Past,Yolg'iz,Tadbirkor,18308548,315,6,O'rtacha,Sirdaryo,Shirin,77686,2,255,9183,0.882
6845,684,Farg‘ona,Navoiy viloyati - Navoiy,59ffc675-9176-4130-baf0-e3935efafbd0,Carol Howard,erkak,51,Avtokredit,489800247,14.34,72,2023-12-01,Jarayonda,Past,Turmush qurgan,O'qituvchi,3038106,849,4,Yuqori,Namangan,Pop,440092,5,239,25049,0.943
6846,888,Xorazm,Jizzax viloyati - G‘allaorol,0352d6a2-4d5e-48a1-8de3-7e91f531ef81,Kimberly Thomas,erkak,39,Avtokredit,494320300,18.53,24,2021-06-03,To'langan,O'rtacha,Turmush qurgan,Ishchi,82366170,663,8,Past,Fargʻona,Farg‘ona,152849,3,234,5735,0.962
6847,293,Sirdaryo,Jizzax viloyati - G‘allaorol,c96ba623-f825-4651-9f04-3f33995a4120,Emily Wilson,ayol,18,Ipoteka,109360536,17.71,12,2022-04-22,To'langan,O'rtacha,Yolg'iz,O'qituvchi,65778720,313,3,Past,Navoiy,Navoiy,40472,0,231,4876,0.88
6848,737,Buxoro,Navoiy viloyati - Zarafshon,a986ef02-916a-485e-a734-86865378b771,Daniel Martinez,erkak,54,Avtokredit,127810784,24.55,60,2024-08-05,Kechikkan,O'rtacha,Turmush qurgan,Fermer,67985180,839,10,Past,Sirdaryo,Shirin,77686,2,255,9183,0.882
6849,901,Farg‘ona,Xorazm viloyati - Urganch,c01cf29f-8d60-4b7a-b38f-a592bb930b8d,Joseph Horton,ayol,68,Ta'lim,300364233,13.75,12,2020-11-17,To'langan,Past,Turmush qurgan,Talaba,12831440,549,2,Yuqori,Qashqadaryo,Beshkent,21916,1,78,1784,0.919
6850,521,Andijon,Navoiy viloyati - Zarafshon,db26404d-190c-4588-93a9-e802108a428a,Anne Johnson,ayol,32,Avtokredit,40261870,11.27,24,2025-09-09,Kechikkan,Yuqori,Turmush qurgan,O'qituvchi,1811841,688,14,Past,Surxondaryo,Termiz,162099,2,237,12944,0.92
6851,156,Sirdaryo,Toshkent viloyati - Bekobod,02c5f62e-cc32-41e9-a143-4890abf1f3bd,Dylan Thompson,erkak,56,Fermerlik,235234735,10.71,72,2022-08-03,Jarayonda,Yuqori,Yolg'iz,Boshqaruvchi,91895984,398,3,Yuqori,Samarqand,Kattaqo‘rg‘on,216959,2,117,23327,0.892
6852,683,Surxondaryo,Samarqand viloyati - Kattaqo‘rg‘on,e92bf379-7b3c-4e73-b7d8-7c28a708c4a2,Mary Rivera,ayol,55,Fermerlik,398399340,11.24,24,2022-09-11,Kechikkan,O'rtacha,Yolg'iz,Fermer,73029694,432,15,O'rtacha,Surxondaryo,Sherobod,218888,3,257,13143,0.94
6853,265,Xorazm,Xorazm viloyati - Xiva,ffc58c90-f50a-4313-a3aa-ed3b4e669757,Andrea Lee,erkak,20,Fermerlik,96244662,15.91,60,2021-05-26,To'langan,Yuqori,Turmush qurgan,Talaba,51433560,678,4,O'rtacha,Qoraqalpogʻiston Respublikasi,Nukus,550856,6,230,52910,0.904
6854,918,Navoiy,Samarqand viloyati - Samarqand,5c59f91c-1a11-45dd-ba08-00cb9d9fa4a6,Cassie Wells,erkak,29,Ta'lim,394590668,19.55,36,2022-09-05,To'langan,Past,Yolg'iz,O'qituvchi,85269837,832,3,Past,Toshkent shahri,Yunusobod,461734,6,95,28107,0.939
6855,842,Xorazm,Jizzax viloyati - Jizzax,0794bd67-20a8-4655-afff-53705b4a1493,Luis Brown,erkak,58,Fermerlik,351252595,11.5,24,2020-12-03,Kechikkan,O'rtacha,Turmush qurgan,Ishchi,43611304,318,8,Yuqori,Toshkent shahri,Yunusobod,461734,5,95,28107,0.939
6856,538,Navoiy,Qashqadaryo viloyati - Qarshi,808e344e-8992-4dd3-98b4-3483a33477b8,Sarah Clark,ayol,39,Avtokredit,482938547,23.72,72,2023-05-15,To'langan,Past,Turmush qurgan,Boshqaruvchi,8333525,803,1,Past,Buxoro,G‘ijduvon,62601,1,233,6501,0.896
6857,364,Farg‘ona,Sirdaryo viloyati - Sirdaryo,2b5bf005-3aef-49c1-85bb-405344877fa0,George Bailey,erkak,26,Avtokredit,40381347,20.91,60,2023-04-07,To'langan,Yuqori,Turmush qurgan,Ishchi,67348170,550,3,Yuqori,Namangan,Namangan,54601,1,222,2839,0.948
6858,342,Namangan,Andijon viloyati - Asaka,63d2fb88-103b-42bf-82e9-65f348aa9210,Stacy Smith,ayol,27,Fermerlik,91972851,14.58,24,2022-11-20,To'langan,O'rtacha,Yolg'iz,Fermer,71750112,473,8,O'rtacha,Qashqadaryo,Kitob,16310,1,77,1493,0.908
6859,450,Qoraqalpog‘iston,Jizzax viloyati - Jizzax,cd58c8ec-3538-409e-8a9d-b492a1f84268,Brenda Rivera,ayol,39,Ta'lim,258512463,24.26,60,2024-12-10,Kechikkan,O'rtacha,Yolg'iz,Ishchi,41649379,419,14,Past,Toshkent shahri,Yunusobod,461734,5,95,28107,0.939
6860,738,Navoiy,Namangan viloyati - Pop,91b16859-4d2c-492f-81e8-5a6b6a6d7851,Heather Miller,ayol,56,Ipoteka,491039818,24.28,12,2021-04-13,Jarayonda,Past,Turmush qurgan,Fermer,29859081,799,12,Yuqori,Surxondaryo,Sherobod,218888,2,257,13143,0.94
6861,552,Qoraqalpog‘iston,Namangan viloyati - Pop,cd93149a-2b55-45da-a495-f80fdd080d05,David Martin,ayol,24,Ta'lim,17683775,19.19,60,2025-05-13,Jarayonda,O'rtacha,Yolg'iz,Tadbirkor,73835362,383,11,Past,Andijon,Shahrixon,337056,3,228,20126,0.94
6862,516,Farg‘ona,Samarqand viloyati - Kattaqo‘rg‘on,5612c8de-d924-46eb-885a-e11fe5be81ef,Jessica Williams,erkak,24,Biznes,91913902,18.03,60,2021-10-27,To'langan,O'rtacha,Yolg'iz,Boshqaruvchi,5977605,700,13,Yuqori,Andijon,Andijon,535564,5,230,5751,0.989
6863,707,Navoiy,Surxondaryo viloyati - Sherobod,84963337-fda1-4958-b3da-dd29f7be5e6e,James Solomon,erkak,40,Fermerlik,223912742,21.33,36,2024-08-09,Kechikkan,Past,Yolg'iz,Fermer,82264495,473,4,O'rtacha,Xorazm,Yangibozor,315273,3,232,3499,0.989
6864,758,Namangan,Andijon viloyati - Andijon,ba79cf6c-afee-4f59-80a9-c03e8389995b,Michael Lane,erkak,20,Biznes,14854694,14.44,60,2024-03-29,Kechikkan,Yuqori,Yolg'iz,Boshqaruvchi,99894507,785,5,Yuqori,Navoiy,Zarafshon,20067,0,227,666,0.967
6865,425,Sirdaryo,Andijon viloyati - Asaka,93f035de-f115-4450-bba5-42a282d81ca4,Daniel Frank,erkak,21,Fermerlik,344937217,19.63,36,2021-04-26,Jarayonda,Past,Yolg'iz,O'qituvchi,72169350,382,9,O'rtacha,Buxoro,Kogon,49512,0,236,4431,0.911
6866,627,Xorazm,Namangan viloyati - Chortoq,710ef9a6-bc52-4e4c-bf5b-e5aceb90b6c9,Brian Jones,erkak,52,Biznes,47675837,18.0,48,2023-06-22,Jarayonda,O'rtacha,Yolg'iz,O'qituvchi,49230774,550,8,Yuqori,Jizzax,G‘allaorol,17080,1,240,1129,0.934
6867,579,Namangan,Qashqadaryo viloyati - Koson,8e8aa8ba-8e0a-4dba-8aac-b42b485b4adb,Robert Townsend,ayol,44,Avtokredit,254918217,15.76,24,2021-10-31,Jarayonda,Past,Turmush qurgan,Tadbirkor,82677307,843,12,Yuqori,Toshkent shahri,Yunusobod,461734,5,95,28107,0.939
6868,244,Farg‘ona,Jizzax viloyati - Jizzax,372f0d31-93f4-4b0f-a172-97ce0ef91829,Jonathan Bishop,ayol,31,Fermerlik,460743083,20.49,24,2024-08-05,Kechikkan,Past,Yolg'iz,Ishchi,86842879,671,14,Yuqori,Namangan,Namangan,54601,1,222,2839,0.948
6869,729,Farg‘ona,Andijon viloyati - Andijon,ec40c534-d4c6-4ee3-8d15-9b3bb80efac1,Eugene Kennedy,erkak,70,Biznes,395984118,19.54,36,2021-07-17,Kechikkan,Yuqori,Turmush qurgan,Boshqaruvchi,67182324,796,6,O'rtacha,Jizzax,Jizzax,78543,1,235,3949,0.95
6870,676,Surxondaryo,Buxoro viloyati - G‘ijduvon,3f3979d3-28f4-4e95-be7f-268bd36429ed,Michael Jones,ayol,41,Avtokredit,257826145,20.77,72,2021-07-28,Kechikkan,O'rtacha,Yolg'iz,Fermer,73882653,537,9,Past,Surxondaryo,Termiz,162099,2,237,12944,0.92
6871,709,Navoiy,Farg‘ona viloyati - Qo‘qon,1cb0b9f9-e0d3-4bd0-a484-f12671dd06b3,Jennifer Kerr,ayol,50,Ta'lim,85340942,14.53,60,2024-05-14,Jarayonda,O'rtacha,Yolg'iz,Boshqaruvchi,42919275,413,10,Past,Xorazm,Xiva,26077,0,243,1762,0.932
6872,280,Sirdaryo,Buxoro viloyati - G‘ijduvon,12f19809-51bd-42ee-b065-8edf615038b5,Sharon Bennett,ayol,19,Ipoteka,190265569,12.51,36,2025-02-26,Kechikkan,O'rtacha,Turmush qurgan,Ishchi,21888176,516,9,Yuqori,Samarqand,Toyloq,287007,4,108,31724,0.889
6873,321,Xorazm,Buxoro viloyati - G‘ijduvon,3e9210c0-6c4c-47d8-9544-f9aa3c4f13f5,Terry Rodriguez,erkak,53,Ta'lim,448965224,12.76,24,2021-11-13,Kechikkan,O'rtacha,Yolg'iz,O'qituvchi,27554156,466,2,Yuqori,Navoiy,Zarafshon,20067,0,227,666,0.967
6874,727,Toshkent,Andijon viloyati - Andijon,f1bcd8aa-8b57-4bfe-ad23-9ec6f2613efe,James Gates,ayol,50,Fermerlik,147007197,18.13,24,2022-10-04,Jarayonda,Past,Turmush qurgan,O'qituvchi,51026151,448,14,Past,Sirdaryo,Shirin,77686,1,255,9183,0.882
6875,688,Qashqadaryo,Sirdaryo viloyati - Shirin,1c0744eb-1de6-45e1-8b51-a488997b34f4,Crystal James,erkak,41,Ta'lim,130224491,13.64,60,2024-03-03,Jarayonda,Past,Turmush qurgan,Ishchi,7412830,756,11,Yuqori,Jizzax,Do‘stlik,92508,2,249,6524,0.929
6876,931,Qashqadaryo,Andijon viloyati - Andijon,ceb463cd-fd56-4e33-89fa-c457a1b72b3d,Gregory Morris,erkak,24,Biznes,127584469,17.04,36,2023-07-16,To'langan,O'rtacha,Yolg'iz,Talaba,19452708,619,5,Yuqori,Surxondaryo,Sherobod,218888,2,257,13143,0.94
6877,468,Farg‘ona,Toshkent viloyati - Chirchiq,d0997f67-e7f9-4af9-aee1-f33d14734340,Patrick Davis,ayol,23,Ipoteka,469987581,14.57,60,2023-12-12,Kechikkan,Past,Turmush qurgan,O'qituvchi,72551466,519,14,O'rtacha,Samarqand,Samarqand,79667,2,126,9757,0.878
6878,905,Qoraqalpog‘iston,Sirdaryo viloyati - Shirin,0a9418b5-840d-4d8e-84d5-a85d1121d480,Mary Green,ayol,42,Ta'lim,339516966,21.61,72,2021-02-07,To'langan,O'rtacha,Turmush qurgan,Boshqaruvchi,50742086,645,4,Past,Qashqadaryo,Beshkent,21916,0,78,1784,0.919
6879,179,Andijon,Qoraqalpog‘iston - Nukus,fe30fb87-b70a-473e-b7f0-263d688d3133,Taylor Burch,erkak,50,Ipoteka,474084230,23.54,24,2021-07-15,Kechikkan,Past,Yolg'iz,Ishchi,35703327,813,8,O'rtacha,Qashqadaryo,Koson,6646,0,81,876,0.868
6880,931,Xorazm,Sirdaryo viloyati - Sirdaryo,b0f47166-2ef7-458c-be70-b1121750189e,Barbara Gibson,ayol,24,Ipoteka,320517077,12.82,48,2024-08-09,To'langan,O'rtacha,Turmush qurgan,Fermer,54534600,412,4,Past,Navoiy,Qiziltepa,13911,0,247,598,0.957
6881,257,Jizzax,Qashqadaryo viloyati - Kitob,a4db51a0-6653-4629-9ca3-b96fe50719d1,Thomas Park,erkak,65,Biznes,437408404,21.74,36,2021-04-01,Jarayonda,O'rtacha,Turmush qurgan,Boshqaruvchi,13696220,576,5,Yuqori,Qashqadaryo,Yakkabog‘,27717,1,77,3060,0.89
6882,861,Samarqand,Qashqadaryo viloyati - Beshkent,140b3bf7-14e5-46a2-ae62-eb0a47d87127,Stacey Moreno,erkak,19,Ipoteka,209763479,16.2,72,2025-05-03,Jarayonda,O'rtacha,Yolg'iz,Talaba,40378675,644,7,Yuqori,Jizzax,Jizzax,78543,2,235,3949,0.95
6883,528,Buxoro,Navoiy viloyati - Navoiy,696110f3-1d06-4c36-90eb-ac54a2fe4203,Stephen Holloway,erkak,56,Ta'lim,205734766,12.23,60,2024-08-31,Kechikkan,Yuqori,Yolg'iz,Ishchi,70147036,318,14,O'rtacha,Qashqadaryo,Yakkabog‘,27717,1,77,3060,0.89
6884,357,Andijon,Jizzax viloyati - G‘allaorol,33c07591-3619-4ff1-a2f1-8233e2d33a28,Zachary Bell,ayol,49,Fermerlik,243545035,10.22,48,2025-09-05,Kechikkan,Yuqori,Turmush qurgan,Ishchi,20686744,840,2,Yuqori,Jizzax,Do‘stlik,92508,2,249,6524,0.929
6885,301,Toshkent,Surxondaryo viloyati - Denov,fd924ab5-4cb8-4f8a-9d5c-dc9c4f7756c4,Joshua Willis,erkak,55,Ta'lim,41891285,18.29,36,2024-04-02,To'langan,Yuqori,Turmush qurgan,Ishchi,60928874,389,15,O'rtacha,Fargʻona,Qo‘qon,283539,3,211,26120,0.908
6886,513,Sirdaryo,Sirdaryo viloyati - Sirdaryo,374b1245-c99c-4f14-bd1c-8405db3616c5,Jessica Hess,ayol,42,Ta'lim,92283396,19.59,60,2025-06-20,Kechikkan,O'rtacha,Turmush qurgan,Fermer,91275153,677,10,Past,Toshkent viloyati,Chinoz,78727,2,127,9337,0.881
6887,514,Andijon,Qashqadaryo viloyati - Yakkabog‘,e35665b7-ddf4-44e6-b0af-e0e3215facbb,Colleen Hughes,ayol,30,Ipoteka,352337446,21.85,72,2020-12-19,Jarayonda,O'rtacha,Yolg'iz,Talaba,35995267,645,6,Past,Fargʻona,Marg‘ilon,251803,4,266,15042,0.94
6888,668,Sirdaryo,Buxoro viloyati - Buxoro,ee83862d-73bf-48af-83c3-e0b6fd9b54f0,Michael Beck,erkak,33,Avtokredit,361312952,11.21,48,2021-07-27,Kechikkan,O'rtacha,Turmush qurgan,O'qituvchi,60744336,823,7,Past,Qoraqalpogʻiston Respublikasi,Nukus,550856,7,230,52910,0.904
6889,740,Navoiy,Qashqadaryo viloyati - Beshkent,e218221f-2628-455f-8fc2-cf8bdddbe9e4,David Hanson,erkak,56,Fermerlik,474523933,23.65,72,2023-01-27,To'langan,Past,Yolg'iz,Fermer,7166626,578,6,Yuqori,Namangan,Namangan,54601,1,222,2839,0.948
6890,766,Navoiy,Buxoro viloyati - Kogon,2973fddb-1142-4a42-af1c-8d1cb96cc7e7,Kimberly Wilcox,erkak,36,Ta'lim,86046273,11.18,12,2023-02-25,Kechikkan,Yuqori,Turmush qurgan,Talaba,53742934,845,13,Past,Buxoro,Kogon,49512,1,236,4431,0.911
6891,539,Sirdaryo,Sirdaryo viloyati - Sirdaryo,a63338f7-b647-4c70-b655-d8e17bba2f32,Anthony Gonzalez,erkak,39,Ipoteka,76128438,17.08,60,2023-12-29,Jarayonda,Yuqori,Yolg'iz,Tadbirkor,90051155,415,7,O'rtacha,Xorazm,Yangibozor,315273,4,232,3499,0.989
6892,575,Jizzax,Andijon viloyati - Asaka,7bda21e1-2ee7-44a2-b612-35e8e7355fed,Karen Medina,ayol,21,Fermerlik,319847543,16.85,60,2021-10-05,To'langan,Yuqori,Turmush qurgan,Talaba,20011197,303,12,O'rtacha,Xorazm,Urganch,236963,2,257,4614,0.981
6893,792,Sirdaryo,Jizzax viloyati - Do‘stlik,85d123df-224a-4f7b-848e-3f372859d395,Michael Beasley,erkak,63,Fermerlik,475614874,18.42,12,2025-08-27,To'langan,Past,Yolg'iz,Fermer,40911986,675,3,Yuqori,Qoraqalpogʻiston Respublikasi,Nukus,550856,7,230,52910,0.904
6894,433,Xorazm,Andijon viloyati - Shahrixon,c51c20cb-27d6-4ebf-933b-a3dc731e6f91,John Dean,erkak,27,Ipoteka,135961156,14.72,60,2024-03-13,To'langan,O'rtacha,Turmush qurgan,O'qituvchi,4969904,454,13,O'rtacha,Namangan,Chortoq,210264,3,236,9822,0.953
6895,670,Samarqand,Andijon viloyati - Shahrixon,8b2ff229-4ad7-447d-a803-7110fcee951e,Craig Wilson,ayol,22,Ipoteka,87147124,10.39,24,2020-12-14,To'langan,Yuqori,Yolg'iz,Tadbirkor,48103967,626,11,Yuqori,Toshkent shahri,Sergeli,193458,3,98,4762,0.975
6896,557,Sirdaryo,Qashqadaryo viloyati - Yakkabog‘,11d7f2de-e8ab-4f8b-b114-e6cd67a365fe,Sandra Bryant,ayol,28,Ipoteka,42422713,21.94,12,2021-06-22,Jarayonda,O'rtacha,Turmush qurgan,Talaba,51632654,353,12,O'rtacha,Buxoro,Kogon,49512,0,236,4431,0.911
6897,291,Farg‘ona,Qashqadaryo viloyati - Shahrisabz,f4ddab91-2a5c-4026-8796-b47a4255a136,Matthew Charles,erkak,19,Avtokredit,45435631,19.12,24,2021-10-11,To'langan,Past,Yolg'iz,O'qituvchi,20996529,559,7,Yuqori,Samarqand,Oqdaryo,212559,2,113,26189,0.877
6898,593,Xorazm,Navoiy viloyati - Qiziltepa,af7b43b0-729e-4b0f-b839-606ffb36bf0a,Mrs. Holly Orozco,erkak,22,Biznes,42612595,13.42,12,2021-08-25,To'langan,Yuqori,Yolg'iz,Fermer,18992512,518,9,Past,Xorazm,Yangibozor,315273,4,232,3499,0.989
6899,414,Sirdaryo,Surxondaryo viloyati - Denov,3b3f6d1f-29b4-4bf2-98a9-248ff9c7c839,Amy Webb,erkak,39,Biznes,493807636,22.18,36,2022-11-17,Kechikkan,Past,Turmush qurgan,Talaba,62370766,376,6,Past,Toshkent shahri,Yunusobod,461734,5,95,28107,0.939
6900,411,Toshkent,Toshkent viloyati - Bekobod,a7d793e0-c20c-4730-9921-41c31e345980,Douglas Nunez,erkak,51,Ipoteka,256762294,10.02,72,2021-09-20,Jarayonda,Past,Turmush qurgan,Ishchi,88624037,779,9,Past,Toshkent shahri,Yunusobod,461734,6,95,28107,0.939
6901,839,Navoiy,Xorazm viloyati - Xiva,3263d245-4440-4d43-bc6a-b4087ae32885,Kristin Baker,ayol,20,Biznes,218248583,12.79,60,2023-03-29,Kechikkan,Past,Turmush qurgan,Tadbirkor,79464567,716,14,Yuqori,Namangan,Namangan,54601,1,222,2839,0.948
6902,541,Qoraqalpog‘iston,Qashqadaryo viloyati - Qarshi,4071bfa5-6496-4cb7-8fbb-eedcfd6c9365,Christopher Williams,erkak,58,Avtokredit,83747718,11.72,60,2024-10-12,Kechikkan,O'rtacha,Yolg'iz,Fermer,76556381,444,13,Yuqori,Qashqadaryo,Qamashi,34978,1,71,5168,0.852
6903,874,Toshkent,Buxoro viloyati - G‘ijduvon,acd53963-945d-46e8-a482-d44aebfad26c,Mary Duke,ayol,51,Ipoteka,238264306,22.83,48,2022-08-15,Jarayonda,Past,Yolg'iz,O'qituvchi,22868753,330,10,O'rtacha,Andijon,Asaka,302451,3,236,42183,0.861
6904,443,Navoiy,Toshkent shahri,26502686-4b42-4830-b948-245bda8e9979,Margaret Diaz,erkak,18,Fermerlik,466954437,24.47,12,2023-06-03,Jarayonda,O'rtacha,Yolg'iz,Boshqaruvchi,45265194,643,5,O'rtacha,Toshkent viloyati,Bekobod,360270,4,102,12267,0.966
6905,305,Xorazm,Andijon viloyati - Asaka,80e3874a-bfce-47b2-a756-4bcc86e445d1,Stephen Lee,ayol,55,Avtokredit,299300597,21.22,48,2022-03-11,Kechikkan,O'rtacha,Turmush qurgan,O'qituvchi,85382988,786,9,Yuqori,Xorazm,Yangibozor,315273,3,232,3499,0.989
6906,877,Surxondaryo,Andijon viloyati - Asaka,5524dd14-7b42-4390-96d0-27e6a4a23774,Patricia Conner,erkak,66,Biznes,220819451,22.89,12,2021-05-09,Kechikkan,Yuqori,Yolg'iz,Tadbirkor,7974170,827,5,O'rtacha,Xorazm,Urganch,236963,2,257,4614,0.981
6907,246,Surxondaryo,Qashqadaryo viloyati - Kitob,7eb2682c-f946-49e7-b49a-48b267db803e,Scott Hoffman,erkak,21,Fermerlik,439341899,12.47,48,2023-03-06,To'langan,Yuqori,Yolg'iz,O'qituvchi,53820844,424,15,Past,Andijon,Asaka,302451,3,236,42183,0.861
6908,647,Buxoro,Sirdaryo viloyati - Guliston,8b534464-6c11-406e-ab68-8cfe2519adee,John Freeman,ayol,24,Ta'lim,286661543,18.83,72,2022-11-13,To'langan,Past,Yolg'iz,Fermer,97509587,436,2,Yuqori,Navoiy,Zarafshon,20067,0,227,666,0.967
6909,651,Xorazm,Surxondaryo viloyati - Denov,91042ddc-7205-43f0-bd47-7e3d7eef934f,Brian Clark,ayol,51,Avtokredit,480475200,24.21,24,2023-08-18,Kechikkan,Yuqori,Turmush qurgan,Tadbirkor,78058579,537,4,Past,Qashqadaryo,Dehqonobod,8579,0,78,830,0.903
6910,100,Namangan,Namangan viloyati - Namangan,6ccd2670-9c3e-4ae8-b5ba-569583be2cd9,Debra Reed,ayol,69,Biznes,29520392,16.16,24,2021-09-11,Kechikkan,O'rtacha,Yolg'iz,Ishchi,80468115,541,3,Yuqori,Andijon,Andijon,535564,6,230,5751,0.989
6911,862,Andijon,Namangan viloyati - Pop,67f721c2-072a-4e67-9b16-85adbdd62dd9,Erin Larsen,ayol,50,Fermerlik,310339896,21.79,24,2024-09-19,Kechikkan,Yuqori,Yolg'iz,Talaba,12294970,578,1,O'rtacha,Toshkent shahri,Uchtepa,599036,7,85,57472,0.904
6912,901,Jizzax,Farg‘ona viloyati - Farg‘ona,898ec285-284d-4412-8605-e0fe18f9816d,Phillip Harrington,erkak,59,Ipoteka,497921471,22.2,12,2021-12-09,To'langan,Yuqori,Turmush qurgan,O'qituvchi,10754154,587,2,Past,Qoraqalpogʻiston Respublikasi,Nukus,550856,7,230,52910,0.904
6913,201,Toshkent,Xorazm viloyati - Yangibozor,c314f98e-0e22-4a6c-823d-5d61eb74a7cb,Veronica Gutierrez,ayol,37,Ta'lim,51893687,11.99,12,2021-12-08,To'langan,O'rtacha,Yolg'iz,Ishchi,98183385,407,5,Yuqori,Qashqadaryo,Qamashi,34978,0,71,5168,0.852
6914,940,Toshkent,Sirdaryo viloyati - Shirin,ba7fa10e-5753-4323-b7a8-6285245019f9,Mary Moreno,ayol,41,Ipoteka,114968026,24.58,12,2024-10-07,Jarayonda,Past,Yolg'iz,Tadbirkor,97586736,381,11,Past,Navoiy,Zarafshon,20067,0,227,666,0.967
6915,237,Samarqand,Farg‘ona viloyati - Marg‘ilon,12057002-c920-4751-b8d8-7dbd4affd354,Erica Jones,ayol,50,Ta'lim,22071181,21.57,24,2020-12-18,To'langan,Past,Yolg'iz,Fermer,88067506,669,14,O'rtacha,Qashqadaryo,Beshkent,21916,1,78,1784,0.919
6916,439,Qashqadaryo,Namangan viloyati - Chortoq,45a45ede-cd25-4e2a-b948-0ab81a210be3,Terri Bryant,erkak,32,Fermerlik,404190693,14.21,36,2021-10-26,Kechikkan,Past,Yolg'iz,Fermer,28963164,459,12,O'rtacha,Jizzax,Jizzax,78543,1,235,3949,0.95
6917,420,Samarqand,Jizzax viloyati - G‘allaorol,19ed29c2-accf-4885-989b-ba1ece79f318,Kim Salas,erkak,69,Ta'lim,190044035,19.65,48,2022-05-21,To'langan,O'rtacha,Yolg'iz,O'qituvchi,65929526,323,7,O'rtacha,Toshkent shahri,Uchtepa,599036,6,85,57472,0.904
6918,155,Samarqand,Toshkent viloyati - Bekobod,7efdd694-5d45-4665-a0ce-9f9de86bc7ee,George Fry,erkak,45,Ta'lim,61161399,22.37,36,2024-01-24,Kechikkan,O'rtacha,Yolg'iz,O'qituvchi,10819791,363,9,Past,Samarqand,Oqdaryo,212559,2,113,26189,0.877
6919,106,Jizzax,Samarqand viloyati - Samarqand,6cc93a71-43c6-425f-a7be-d29aa472c226,Rhonda Smith,ayol,23,Ipoteka,493439205,18.23,36,2024-11-13,Jarayonda,O'rtacha,Yolg'iz,Ishchi,34946972,685,5,O'rtacha,Qoraqalpogʻiston Respublikasi,Chimboy,280515,3,257,13819,0.951
6920,229,Farg‘ona,Toshkent viloyati - Angren,779b75f3-14b9-4f79-aa0c-20b747d8f720,Renee Fox,erkak,60,Avtokredit,91873618,15.69,72,2023-09-11,Jarayonda,Yuqori,Turmush qurgan,Ishchi,74417517,415,1,Past,Qashqadaryo,Mirishkor,20029,0,59,673,0.966
6921,525,Navoiy,Navoiy viloyati - Navoiy,9d38a49f-1402-4f4c-961a-0f79eeb80077,Nichole Hull,erkak,57,Biznes,40198834,11.33,12,2024-01-25,To'langan,O'rtacha,Yolg'iz,Talaba,54540702,493,3,Yuqori,Samarqand,Samarqand,79667,1,126,9757,0.878
6922,193,Namangan,Buxoro viloyati - Buxoro,8265fa3f-db56-440a-8c18-dcc849d9496b,Carolyn Johnson,ayol,56,Fermerlik,177529726,13.56,48,2023-07-10,Kechikkan,Yuqori,Turmush qurgan,Boshqaruvchi,27493128,487,15,Yuqori,Toshkent viloyati,Chirchiq,373498,5,131,24067,0.936
6923,209,Namangan,Jizzax viloyati - G‘allaorol,5603b4e2-75be-475e-b885-853ce90dc4db,Matthew Horton,ayol,25,Ta'lim,229001957,15.76,36,2021-02-17,Kechikkan,O'rtacha,Yolg'iz,Talaba,80163174,410,1,O'rtacha,Andijon,Andijon,535564,6,230,5751,0.989
6924,386,Xorazm,Qashqadaryo viloyati - Qarshi,5295df14-bcad-4494-bdb7-7a6721697d43,Regina Santos,erkak,42,Ta'lim,293921968,10.14,24,2024-04-12,Kechikkan,Past,Turmush qurgan,O'qituvchi,28525192,541,10,O'rtacha,Navoiy,Zarafshon,20067,1,227,666,0.967
